1.932465960391125837e+00 8.692061095028863309e-04 5.591712464565910118e-02 nan
1.978476271260472430e+00 8.506780438088311315e-04 4.738835364368993580e-02 nan
2.024486526768151329e+00 2.537809975819743397e-03 4.412172220210514029e-02 nan
2.070496725932852389e+00 4.050450775353549304e-03 3.982536464107540308e-02 nan
2.116506867773266798e+00 3.864533485930457622e-03 3.454915054808502944e-02 nan
2.162516950210891853e+00 2.181464859970858126e-03 3.038195611723070247e-02 nan
2.208526971167223518e+00 6.287027833964673514e-04 2.707500722252583619e-02 nan
2.254536931855327886e+00 5.809288944806414437e-04 2.475546728503597374e-02 nan
2.300546829099508805e+00 1.784447970560784288e-03 2.210916857554430515e-02 nan
2.346556661918447251e+00 2.730194928322771108e-03 2.070161450189668059e-02 nan
2.392566429330823752e+00 2.331535161887331696e-03 1.967871004013982406e-02 nan
2.438576129258127168e+00 1.052079426666799799e-03 1.722378276915167983e-02 nan
2.484585761816225258e+00 2.917832031804167134e-04 1.634481006635053052e-02 nan
2.530595323829411214e+00 7.629849696627906798e-04 1.490567906202515565e-02 nan
2.576604816510740470e+00 1.726263982344340654e-03 1.371192850240119700e-02 nan
2.622614236684503108e+00 1.944253236061206560e-03 1.317218061060192527e-02 nan
2.668623583369369889e+00 1.157093264571589127e-03 1.171968390895767112e-02 nan
2.714632855584008908e+00 3.218097928110672250e-04 1.053004267079222026e-02 nan
2.760642052347086484e+00 3.877884250551716914e-04 1.058488277169837566e-02 nan
2.806651171580075488e+00 1.142275997976022455e-03 1.052346818334485429e-02 nan
2.852660212301638243e+00 1.545695472320362867e-03 9.194028736360838547e-03 nan
2.898669173530436183e+00 1.072950169398864109e-03 8.638054204013336651e-03 nan
2.944678053187935518e+00 3.380417891761185764e-04 8.197513900654674127e-03 nan
2.990686851389984913e+00 2.516326100209885898e-04 7.191209123441000099e-03 nan
3.036695566058047469e+00 8.389309662296893502e-04 7.338249053554095867e-03 nan
3.082704195113582735e+00 1.256000085311275143e-03 6.299753215221591367e-03 nan
3.128712738672433602e+00 9.345898717461613610e-04 6.857510059756799156e-03 nan
3.174721194656056511e+00 3.107835865620902087e-04 5.980348075715931702e-03 nan
3.220729560985902129e+00 1.997407844387980253e-04 5.373531056843564545e-03 nan
3.266737838875004574e+00 6.917753664104400171e-04 5.621776383043982153e-03 nan
3.312746024050422733e+00 1.064607280081166993e-03 5.886843871632272546e-03 nan
3.358754117725184063e+00 7.949636970446154801e-04 4.966535321335732549e-03 nan
3.404762116723536902e+00 2.595146688214965266e-04 5.084339971530003367e-03 nan
3.450770021161312151e+00 1.843051344156057395e-04 5.454563095976446355e-03 nan
3.496777828959946266e+00 6.321560160091748174e-04 4.352654171614490052e-03 nan
3.542785539138070483e+00 9.398978904628969714e-04 4.035735728784272877e-03 nan
3.588793150714312041e+00 6.665734391896818581e-04 3.824115524892171721e-03 nan
3.634800661610100736e+00 2.020087308323059087e-04 3.104014991602292457e-03 nan
3.680808070844060698e+00 1.941516886600864133e-04 3.935206002206767875e-03 nan
3.726815377434811616e+00 6.253183156837281058e-04 3.725593843243728016e-03 nan
3.772822579303773516e+00 8.547854761238873281e-04 2.953947421844600654e-03 nan
3.818829676566759979e+00 5.484859746667358066e-04 3.280617410826668686e-03 nan
3.864836667145186588e+00 1.507529146553477815e-04 3.343590926057126399e-03 nan
3.910843548960466709e+00 2.298226196103213801e-04 2.857917369138320354e-03 nan
3.956850322128402819e+00 6.527255341628480098e-04 3.017332860111739817e-03 nan
4.002856984570406063e+00 7.891855224975296993e-04 2.926490105376290066e-03 nan
4.048863534207876924e+00 4.376591478139230129e-04 2.203618208849452559e-03 nan
4.094869972253810886e+00 1.162322343410839942e-04 2.587177824850801777e-03 nan
4.140876294435209992e+00 2.955232723745379727e-04 2.296740096365473566e-03 nan
4.186882501965064840e+00 7.027467956187894620e-04 2.414033075473120266e-03 nan
4.232888592764767921e+00 7.283963024496243428e-04 2.377215519325366795e-03 nan
4.278894564755708174e+00 3.334160417217035192e-04 2.471048736439919024e-03 nan
4.324900416956469762e+00 1.098094115068726229e-04 2.039485655735749289e-03 nan
4.370906148385633294e+00 3.966780496630913739e-04 2.615335292444319077e-03 nan
4.416911758061779381e+00 7.663296625332773190e-04 1.958541801227495216e-03 nan
4.462917243906281861e+00 6.618403712191352033e-04 2.183753451820407126e-03 nan
4.508922604937715128e+00 2.397203458386409165e-04 2.266300819743017995e-03 nan
4.554927840174648246e+00 1.460055303600583292e-04 1.922894166764991001e-03 nan
4.600932948635646724e+00 5.396544010949271084e-04 1.506892461896712629e-03 nan
4.646937927144874081e+00 8.353418442182318580e-04 1.876462928087434560e-03 nan
4.692942776915290715e+00 5.828885249229171384e-04 1.873591235711620333e-03 nan
4.738947495868252702e+00 1.674953315615468894e-04 1.619180611164819936e-03 nan
4.784952081925112566e+00 2.455418579934089043e-04 1.487486350204229001e-03 nan
4.830956534104418942e+00 7.332873630689188977e-04 1.317497999923133599e-03 nan
4.876960851424720467e+00 9.025911276104905392e-04 1.463257272417776847e-03 nan
4.922965031807358116e+00 4.899696872915401246e-04 1.542448549006994246e-03 nan
4.968969075368073973e+00 1.392072188317706267e-04 1.569583577233978327e-03 nan
5.014972980028201022e+00 4.422207149184118015e-04 1.067890127607966236e-03 nan
5.060976744806273686e+00 9.939592502606273139e-04 1.461804241950798730e-03 nan
5.106980367623620509e+00 9.635236960441659728e-04 1.188014737681302802e-03 nan
5.152983847498764369e+00 3.901328847894473947e-04 1.226471150495558968e-03 nan
5.198987184547433138e+00 2.014965144146133470e-04 1.523893345845662127e-03 nan
5.244990375593738818e+00 8.028214607384839352e-04 1.269763294500559280e-03 nan
5.290993419656194519e+00 1.360853301718093194e-03 9.874825753450353159e-04 nan
5.336996316850519229e+00 1.021383024231229926e-03 1.299670473396557146e-03 nan
5.382999064000809852e+00 3.110456934926108586e-04 1.051576187048127451e-03 nan
5.429001661222775610e+00 4.688392516015536934e-04 1.187520778823757074e-03 nan
5.475004106437713958e+00 1.496872638440372837e-03 1.333972452816433981e-03 nan
5.521006398664119352e+00 1.949632226673229853e-03 1.240199269575052157e-03 nan
5.567008536920487138e+00 1.106198491186180998e-03 8.740956903351257325e-04 nan
5.613010519128097897e+00 3.566175765660358995e-04 1.030650832480568997e-03 nan
5.659012345402644861e+00 1.326804507112564835e-03 7.871766150143654980e-04 nan
5.705014012568197401e+00 3.131835779522482936e-03 5.870271845945122585e-04 nan
5.751015520740436315e+00 3.224612438776568862e-03 8.695404513619429650e-04 nan
5.797016867840630638e+00 1.397055140561897319e-03 9.021385711442829382e-04 nan
5.843018053984458504e+00 1.152700136335167540e-03 6.834360668912007426e-04 nan
5.889019075995967967e+00 5.122599252605977184e-03 8.836671317612249587e-04 nan
5.935019932893620620e+00 9.935873467796634342e-03 7.989781807278905452e-04 nan
5.981020624793081275e+00 9.317711686521672199e-03 8.250942687686598463e-04 nan
6.027021149615597650e+00 5.847506507883105942e-03 6.528292114592228060e-04 nan
6.073021506379617129e+00 2.707862770290905829e-02 7.672684354007213228e-04 nan
6.119021691909161120e+00 1.412658222988320833e-01 6.728686273081860509e-04 nan
6.165021707417095875e+00 3.917643764560980180e-01 6.941159304274461660e-04 nan
6.211021550824648685e+00 5.849316958900189212e-01 5.499402650026679858e-04 nan
6.257021221150246504e+00 2.486220425215164009e-01 4.906198849275372536e-04 nan
6.303020715217899195e+00 7.693954810191076799e-02 7.964573520123586960e-04 nan
6.349020034240451693e+00 3.692183735927757199e-02 7.633648890861048598e-04 nan
6.395019175041896986e+00 1.381247440021481955e-02 6.133781044435852176e-04 nan
6.441018137737867022e+00 2.850194234562598416e-03 7.351360394122183383e-04 nan
6.487016920249556229e+00 1.870901850024533951e-03 6.741391215284492280e-04 nan
6.533015521595372910e+00 3.510136624037114590e-03 7.640665833473915362e-04 nan
6.579013940793715598e+00 3.084165140730800100e-03 7.302340399010425007e-04 nan
6.625012175765769840e+00 1.227043857537485827e-03 6.776820019960309253e-04 nan
6.671010225529927062e+00 3.067672155550258133e-04 5.994856266169602214e-04 nan
6.717008088007358602e+00 7.322449259112120187e-04 5.222662676007158548e-04 nan
6.763005764410880083e+00 1.159993471055498215e-03 6.891354253381333202e-04 nan
6.809003250467223545e+00 8.039893693976917595e-04 5.166819547742919176e-04 nan
6.855000547389193954e+00 2.321226743120578220e-04 4.690077360704291267e-04 nan
6.900997652000727456e+00 1.603751186450754352e-04 5.083260040304686924e-04 nan
6.946994563320185279e+00 4.377664977901930951e-04 4.343159529330928997e-04 nan
6.992991281463152298e+00 4.980017893551210665e-04 6.258367545841701622e-04 nan
7.038987804350758992e+00 2.470793640156911629e-04 5.991353771048690217e-04 nan
7.084984129904138506e+00 6.317454512373455204e-05 4.346883164394223773e-04 nan
7.130980257141636969e+00 1.444098553333458910e-04 4.034429301569850222e-04 nan
7.176976185081590742e+00 2.722371009583946281e-04 4.816726692252830920e-04 nan
7.222971913839562497e+00 2.192194483747064932e-04 3.775738787885699879e-04 nan
7.268967439142213216e+00 7.429307889639354329e-05 4.090347576456496289e-04 nan
7.314962762202315893e+00 4.356722513038273153e-05 4.562680310389404773e-04 nan
7.360957880940967257e+00 1.268577541069962171e-04 4.936121804324901732e-04 nan
7.406952793279260483e+00 1.608420344960683444e-04 4.675859650363761852e-04 nan
7.452947499332728931e+00 8.986650389732353539e-05 4.034379936746504088e-04 nan
7.498941997022455119e+00 2.536936570535328913e-05 4.684403190542541342e-04 nan
7.544936284269516236e+00 4.939963963751297179e-05 5.655865596946808762e-04 nan
7.590930362286650634e+00 9.909752068515425725e-05 4.268762276436555234e-04 nan
7.636924226800481996e+00 8.646753414440319814e-05 4.089880173739479240e-04 nan
7.682917877926515260e+00 3.326178273324975583e-05 3.797840033224051033e-04 nan
7.728911314683023726e+00 1.879239257113841715e-05 4.870926219733291815e-04 nan
7.774904536088291351e+00 5.138281487234536512e-05 3.436275575117282385e-04 nan
7.820897540063355358e+00 6.809889634369328999e-05 4.535288147322934834e-04 nan
7.866890324529251188e+00 4.113996625631222690e-05 4.219915838094836450e-04 nan
7.912882889601462466e+00 1.365344765699585122e-05 3.823298046612552074e-04 nan
7.958875234298247392e+00 2.297188395533901451e-05 3.853082702944439497e-04 nan
8.004867355443391119e+00 4.513954023225695572e-05 3.690136372402347134e-04 nan
8.050859253152363948e+00 4.094157670140454673e-05 4.862280624011367284e-04 nan
8.096850926443401875e+00 1.772332594735951593e-05 3.359996155485574579e-04 nan
8.142842373237504816e+00 1.090888246840752979e-05 3.219168964447875411e-04 nan
8.188833592552898111e+00 2.571920844209800265e-05 4.072345191201215886e-04 nan
8.234824582310571017e+00 3.381006286013832856e-05 2.637116623818725738e-04 nan
8.280815342625965414e+00 2.161886140284347306e-05 3.364079373427218797e-04 nan
8.326805871420056349e+00 8.865438057424411100e-06 3.772654827656994874e-04 nan
8.372796167711046067e+00 1.336558824704003567e-05 2.750631111649656660e-04 nan
8.418786229419898959e+00 2.395950958401939614e-05 2.817402940410943663e-04 nan
8.464776056662039139e+00 2.189693786916014300e-05 3.922591172051211506e-04 nan
8.510765646261178929e+00 1.078309254018455554e-05 2.915788269179764953e-04 nan
8.556754999429969644e+00 7.771401970262625092e-06 3.027700766541853894e-04 nan
8.602744111894876866e+00 1.513074430310064797e-05 3.850095224775297326e-04 nan
8.648732984868541251e+00 1.886652942291272111e-05 3.802129731870006559e-04 nan
8.694721616271882780e+00 1.268813990777340179e-05 4.743362901220648338e-04 nan
8.740710004025823210e+00 6.647057000463610925e-06 3.535070461742252255e-04 nan
8.786698148245745799e+00 9.217684282050730721e-06 3.092264659337859217e-04 nan
8.832686046852558093e+00 1.435627559975652852e-05 2.596021476708103119e-04 nan
8.878673698864394837e+00 1.294957179572337369e-05 2.997755604088986575e-04 nan
8.924661102202147589e+00 7.428285996910802789e-06 2.791609481854245216e-04 nan
8.970648255883940436e+00 6.337835953968670257e-06 3.787195074516243581e-04 nan
9.016635158927892135e+00 1.013573448699648191e-05 2.790580579509874303e-04 nan
9.062621810352116114e+00 1.162406237387347732e-05 2.746866813674884783e-04 nan
9.108608208077471957e+00 8.291915263163452120e-06 3.160790884056578830e-04 nan
9.154594352219305620e+00 5.571472355737306314e-06 3.047833482772251330e-04 nan
9.200580239601224619e+00 7.180457812519094792e-06 2.115436199233035992e-04 nan
9.246565870338555371e+00 9.534167020618436044e-06 3.662569665224997008e-04 nan
9.292551242352137919e+00 8.435653168388500899e-06 2.785749762614030101e-04 nan
9.338536354660046612e+00 5.764835043941986626e-06 3.078617942627971194e-04 nan
9.384521206280345140e+00 5.620226109517159084e-06 3.143866568500847353e-04 nan
9.430505795133857561e+00 7.522485294350800169e-06 2.883009505073262364e-04 nan
9.476490121335874761e+00 7.855473667839074105e-06 2.749424061955017384e-04 nan
9.522474181709958074e+00 6.061805490916645014e-06 2.415083047005432313e-04 nan
9.568457976371391283e+00 5.058962122280392258e-06 2.063118717568389814e-04 nan
9.614441503240966469e+00 6.067071248310820221e-06 2.988894772501038475e-04 nan
9.660424762433956758e+00 6.928036887601949120e-06 2.809925368904857192e-04 nan
9.706407750773889731e+00 6.081245171282701444e-06 3.045704948979340953e-04 nan
9.752390468376026078e+00 4.968237015558594772e-06 2.965924682753115754e-04 nan
9.798372913161125908e+00 5.235369501463169578e-06 2.227578376924852247e-04 nan
9.844355084147190738e+00 6.042471693700472401e-06 2.997825754101109542e-04 nan
9.890336980352214979e+00 5.825365326188665534e-06 2.862937955162700096e-04 nan
9.936318599696935649e+00 4.962465364130983968e-06 2.535096507349909726e-04 nan
9.982299941199331172e+00 4.841213424952612121e-06 2.959442410721627452e-04 nan
1.002828100387737820e+01 5.404399154764345996e-06 3.330825190283561083e-04 nan
1.007426178674904271e+01 5.470954896614818523e-06 2.643079672160835131e-04 nan
1.012024228773503332e+01 4.891430439961058264e-06 2.979988347953633717e-04 nan
1.016622250585329823e+01 4.649954484951800769e-06 3.511350618640226174e-04 nan
1.021220243902453362e+01 5.019228043573400993e-06 2.604915749197551510e-04 nan
1.025818208846118651e+01 5.180107438210638299e-06 2.595683051767432568e-04 nan
1.030416144988942229e+01 4.784666866800435960e-06 2.040554199038358745e-04 nan
1.035014052342442348e+01 4.520433324572319120e-06 2.918786652473036682e-04 nan
1.039611930808410278e+01 4.788276521560760612e-06 2.731371355597958213e-04 nan
1.044209780288637468e+01 5.007534412782161041e-06 2.073370318575456107e-04 nan
1.048807600465462819e+01 4.730550535908631618e-06 2.489268489773692082e-04 nan
1.053405391460127483e+01 4.440732676860627879e-06 2.169767530281520047e-04 nan
1.058003152845242667e+01 4.629472700521616404e-06 2.002516700521441719e-04 nan
1.062600884851773841e+01 4.914809449969339225e-06 2.048619613978579191e-04 nan
1.067198587052330971e+01 4.773039808844332886e-06 2.420764206209095805e-04 nan
1.071796259458426981e+01 4.475327334153161772e-06 2.721578558567610889e-04 nan
1.076393901862121005e+01 4.553622302417301496e-06 2.581315538524398077e-04 nan
1.080991514165198630e+01 4.854152748333793823e-06 2.758737157773323090e-04 nan
1.085589096379170648e+01 4.878203456324448330e-06 1.901167347476894148e-04 nan
1.090186648076641518e+01 4.676130417009667731e-06 1.499904567517033730e-04 nan
1.094784169488573333e+01 4.667314157366803999e-06 2.000169746965636038e-04 nan
1.099381660626475465e+01 4.867203340464557344e-06 2.428963637026447834e-04 nan
1.103979119855956625e+01 4.983558025075582987e-06 1.692044103280006641e-04 nan
1.108576548944149742e+01 5.016026312980118413e-06 1.752805363761028644e-04 nan
1.113173947902562766e+01 5.114360334148181643e-06 1.896613415343612161e-04 nan
1.117771314548166117e+01 5.156961049646996352e-06 1.964537385667519708e-04 nan
1.122368649989732248e+01 5.117325362370155517e-06 2.601861855161536870e-04 nan
1.126965955336035918e+01 5.390904861529274549e-06 2.621835321079755000e-04 nan
1.131563227306771502e+01 5.996446325300987335e-06 3.213943512964426391e-04 nan
1.136160469205252177e+01 6.128675542447335761e-06 3.080942280531641028e-04 nan
1.140757678848440015e+01 5.584853776044264801e-06 2.317289703399170607e-04 nan
1.145354856247835507e+01 5.729219496629810208e-06 2.478386837731814756e-04 nan
1.149952002512211990e+01 7.331930016631153565e-06 2.217655543777525954e-04 nan
1.154549115458524255e+01 8.468824037698741169e-06 2.454474543040403877e-04 nan
1.159146197292818314e+01 7.323634407446580803e-06 2.545953214059014434e-04 nan
1.163743245832044870e+01 6.315998889396668769e-06 1.967434255678548376e-04 nan
1.168340262184976375e+01 9.163594714879104064e-06 2.320292832584713090e-04 nan
1.172937246363110475e+01 1.356494103184032763e-05 2.826633505628592868e-04 nan
1.177534197280667527e+01 1.305454504861509166e-05 3.393578331038131328e-04 nan
1.182131114949142692e+01 8.969696058586708128e-06 2.412876067318583809e-04 nan
1.186727999380030418e+01 1.237679934269737765e-05 3.044564000090002479e-04 nan
1.191324851682104402e+01 2.612745989029917809e-05 2.539688074919212342e-04 nan
1.195921669672299359e+01 3.391192824798025871e-05 3.135815496184005471e-04 nan
1.200518455556668229e+01 2.510083784430103883e-05 3.448049326218985324e-04 nan
1.205115207152142709e+01 2.809577954537959043e-05 2.754636039009405275e-04 nan
1.209711924470212807e+01 8.843381045600405056e-05 2.875137815946798023e-04 nan
1.214308608619650798e+01 1.939275312714287749e-04 3.198873545540468566e-04 nan
1.218905258514663892e+01 2.985436829276739566e-04 2.613767080125983778e-04 nan
1.223501874166740855e+01 8.155634592876117922e-04 2.841028986132999802e-04 nan
1.228098456684654849e+01 3.109269804201111095e-03 3.621145864519922431e-04 nan
1.232695003885323359e+01 5.766416732915257901e-03 2.216127457434749666e-04 nan
1.237291516877518127e+01 6.645909516186898104e-03 2.956100934251436221e-04 nan
1.241887995672725964e+01 4.219326284776282222e-03 3.367900495640865108e-04 nan
1.246484439185143778e+01 1.382680764741439942e-03 2.912266985739194749e-04 nan
1.251080848523544198e+01 5.167577567062712780e-04 2.323224032325872971e-04 nan
1.255677222602122711e+01 3.114650171611693772e-04 2.417632500839774076e-04 nan
1.260273561432361333e+01 1.305325620839471658e-04 2.743145388480081005e-04 nan
1.264869865025741902e+01 4.063986796400609667e-05 3.524575097375065211e-04 nan
1.269466133393745721e+01 4.434954535352367050e-05 4.072347123726773651e-04 nan
1.274062365450560286e+01 5.943874660172844809e-05 4.138835392635784884e-04 nan
1.278658563402251502e+01 4.207555390626519442e-05 3.619638130710947491e-04 nan
1.283254723968417466e+01 1.688322651444035022e-05 4.200052683664195693e-04 nan
1.287850850452418783e+01 1.436628090414305303e-05 5.140695458691342101e-04 nan
1.292446939573848397e+01 2.549100499484568667e-05 3.925076395480993222e-04 nan
1.297042993538773281e+01 2.574489778676888061e-05 4.506527188163250469e-04 nan
1.301639010164076282e+01 1.416766048719898946e-05 4.270772901764264434e-04 nan
1.306234991655826327e+01 8.319437316952544209e-06 3.779004312329607685e-04 nan
1.310830935830902000e+01 1.364019729610312690e-05 4.103091073764314543e-04 nan
1.315426842700774657e+01 1.788679896540318001e-05 4.140245683669277195e-04 nan
1.320022714471516423e+01 1.325195966831473727e-05 4.588147220939198571e-04 nan
1.324618547862698037e+01 7.314051378573177461e-06 5.715468599011352480e-04 nan
1.329214345080391801e+01 8.480331771543865550e-06 5.388410329922962592e-04 nan
1.333810105038766025e+01 1.281580118686258621e-05 5.360321017691193702e-04 nan
1.338405827749289223e+01 1.220491271964833162e-05 5.457855413966433570e-04 nan
1.343001513223430088e+01 7.669531605027400868e-06 6.730862489890570600e-04 nan
1.347597160375350711e+01 6.347247258723700809e-06 7.402746690232757647e-04 nan
1.352192770313821768e+01 9.340951621232117269e-06 8.360845531530615091e-04 nan
1.356788341953003219e+01 1.081520974810722634e-05 9.288328959037329144e-04 nan
1.361383876401666448e+01 8.179410290432892114e-06 9.938025063546981983e-04 nan
1.365979372573968220e+01 5.777473110246803620e-06 1.019713277865851855e-03 nan
1.370574830481370654e+01 7.082196269580375594e-06 8.300992891982627176e-04 nan
1.375170250135336403e+01 9.242388259392769696e-06 1.126496325224219568e-03 nan
1.379765631547326521e+01 8.389611514474952709e-06 1.101711716008458479e-03 nan
1.384360974728802063e+01 5.964731619578233254e-06 1.432590021901192527e-03 nan
1.388956278593910199e+01 5.813279832136562462e-06 1.202524376308832573e-03 nan
1.393551543154108607e+01 7.724054065402365219e-06 1.377269594541088429e-03 nan
1.398146769518168497e+01 8.185290849910096620e-06 1.538786094907241241e-03 nan
1.402741956600232953e+01 6.397593359933810312e-06 1.648266170496520775e-03 nan
1.407337105509073361e+01 5.306605050686038712e-06 1.664243792812609112e-03 nan
1.411932214061513768e+01 6.465307733039714573e-06 1.761394606505191232e-03 nan
1.416527282269006172e+01 7.632660805533221439e-06 1.768732506778928574e-03 nan
1.421122312337639038e+01 6.758948133613705652e-06 2.063804923447172274e-03 nan
1.425717302084229310e+01 5.313194621537472984e-06 2.725624694649729941e-03 nan
1.430312251520227029e+01 5.589498002039356296e-06 2.868509559470306877e-03 nan
1.434907161754403226e+01 6.885727336826511928e-06 2.888592069973585242e-03 nan
1.439502031700886597e+01 6.887303152974173125e-06 3.454393934093462348e-03 nan
1.444096861371127005e+01 5.586376326906682158e-06 3.592087436205182102e-03 nan
1.448691650776571649e+01 5.125143566576740629e-06 3.918555985468090593e-03 nan
1.453286399928667549e+01 6.118639346844548982e-06 4.851883734135373563e-03 nan
1.457881107741535587e+01 6.745891142276174587e-06 5.942673984747349515e-03 nan
1.462475775323946792e+01 5.914594230188928703e-06 6.459001179969709946e-03 nan
1.467070401590018136e+01 5.018220349608043125e-06 8.282761907369436127e-03 nan
1.471664987648521539e+01 5.477823892413181132e-06 1.133760075091366955e-02 nan
1.476259531316242146e+01 6.386792783658376861e-06 1.359099917137941357e-02 nan
1.480854034799278729e+01 6.146917253058237091e-06 1.751171128737162921e-02 nan
1.485448497011743285e+01 5.159964803281301391e-06 2.365416421298323357e-02 nan
1.490042916867744438e+01 5.054306852510421117e-06 3.154842490515052944e-02 nan
1.494637295476051442e+01 5.911486918602584579e-06 4.441929699153703004e-02 nan
1.499231631750769722e+01 6.204230056280349702e-06 7.179943584404860357e-02 nan
1.503825926800668356e+01 5.420402269619958121e-06 1.138114695724220526e-01 nan
1.508420179539850814e+01 4.875430247124339432e-06 1.539914203262526815e-01 nan
1.513014389979750618e+01 5.433603374655306736e-06 1.699428254814386308e-01 nan
1.517608559229138443e+01 6.075349618684126787e-06 1.591824098868341586e-01 nan
1.522202685104773501e+01 5.679087787253529911e-06 1.274414114945331966e-01 nan
1.526796767618087181e+01 4.912410349510193278e-06 9.430344830792521116e-02 nan
1.531390808975187134e+01 5.049546190422700515e-06 6.597879979215140467e-02 nan
1.535984806992825646e+01 5.801451492500631271e-06 4.626864818021637904e-02 nan
1.540578761682430375e+01 5.847205731430149839e-06 3.357119219553329759e-02 nan
1.545172674152772174e+01 5.098129454508937903e-06 2.554842534313049238e-02 nan
1.549766542220592136e+01 4.820454299437972123e-06 1.919863604591502335e-02 nan
1.554360368092003242e+01 5.454258349140274610e-06 1.470917537701364394e-02 nan
1.558954149583742677e+01 5.878437420062059689e-06 1.096226158788025061e-02 nan
1.563547887804578274e+01 5.348920580362731962e-06 7.679259913107674453e-03 nan
1.568141582765934672e+01 4.766103338975094192e-06 5.016248882342093547e-03 nan
1.572735233381887099e+01 5.113651864956105101e-06 3.560171838743724643e-03 nan
1.577328840761204454e+01 5.768992080695280449e-06 2.630777327616102591e-03 nan
1.581922403817958411e+01 5.584871254328727349e-06 1.745592862208554356e-03 nan
1.586515921466217449e+01 4.868927054425106537e-06 1.125907821935778980e-03 nan
1.591109395912101121e+01 4.849249558215362018e-06 8.690553672563815354e-04 nan
1.595702826069675595e+01 5.549406884040666640e-06 4.969175949995267936e-04 nan
1.600296210853005263e+01 5.744853013172280108e-06 4.837053497505289039e-04 nan
1.604889551370856537e+01 5.084759127908624598e-06 3.644457580855334461e-04 nan
1.609482846537290612e+01 4.708620018389697511e-06 3.973790197338391878e-04 nan
1.614076097461076387e+01 5.271804729605561403e-06 3.621611177180595882e-04 nan
1.618669303056269015e+01 5.794584944433331030e-06 3.227317481758943231e-04 nan
1.623262463334280170e+01 5.356441034667741971e-06 3.635951377691579839e-04 nan
1.627855578306520457e+01 4.712829141138836902e-06 3.067562114786627492e-04 nan
1.632448646887037569e+01 4.996345910066875596e-06 2.168401867497825666e-04 nan
1.637041670184599340e+01 5.727900025651740419e-06 2.701387169885032988e-04 nan
1.641634648210613889e+01 5.626868469152447446e-06 1.947627536319178473e-04 nan
1.646227580976488980e+01 4.858416388589764144e-06 1.370712783822903669e-04 nan
1.650820466298901579e+01 4.779908615834414045e-06 1.914768666698626063e-04 nan
1.655413306383983851e+01 5.562805445477609349e-06 1.905927200969260516e-04 nan
