2.80E+00	7.85E-04
2.82E+00	6.95E-04
2.84E+00	7.14E-04
2.86E+00	7.68E-04
2.88E+00	7.41E-04
2.90E+00	6.17E-04
2.92E+00	7.31E-04
2.94E+00	7.20E-04
2.96E+00	5.35E-04
2.98E+00	5.99E-04
3.00E+00	6.55E-04
3.02E+00	6.41E-04
3.04E+00	5.87E-04
3.06E+00	6.32E-04
3.08E+00	5.61E-04
3.10E+00	4.63E-04
3.12E+00	4.12E-04
3.14E+00	5.13E-04
3.16E+00	5.83E-04
3.18E+00	4.42E-04
3.20E+00	4.49E-04
3.22E+00	4.18E-04
3.24E+00	6.40E-04
3.26E+00	5.03E-04
3.28E+00	5.02E-04
3.30E+00	5.14E-04
3.32E+00	4.33E-04
3.34E+00	4.38E-04
3.36E+00	3.83E-04
3.38E+00	4.67E-04
3.40E+00	3.35E-04
3.42E+00	3.68E-04
3.44E+00	4.00E-04
3.46E+00	3.30E-04
3.48E+00	3.11E-04
3.50E+00	4.77E-04
3.52E+00	2.99E-04
3.54E+00	2.32E-04
3.56E+00	3.87E-04
3.58E+00	2.21E-04
3.60E+00	3.50E-04
3.62E+00	3.15E-04
3.64E+00	3.31E-04
3.66E+00	3.36E-04
3.68E+00	2.39E-04
3.70E+00	2.29E-04
3.72E+00	2.68E-04
3.74E+00	2.82E-04
3.76E+00	3.04E-04
3.78E+00	2.94E-04
3.80E+00	3.39E-04
3.82E+00	2.76E-04
3.84E+00	1.90E-04
3.86E+00	2.50E-04
3.88E+00	2.94E-04
3.90E+00	2.11E-04
3.92E+00	2.84E-04
3.94E+00	2.96E-04
3.96E+00	2.14E-04
3.98E+00	2.64E-04
4.00E+00	3.06E-04
4.02E+00	1.96E-04
4.04E+00	2.23E-04
4.06E+00	2.64E-04
4.08E+00	2.69E-04
4.10E+00	2.57E-04
4.12E+00	2.02E-04
4.14E+00	2.91E-04
4.16E+00	2.47E-04
4.18E+00	2.10E-04
4.20E+00	1.99E-04
4.22E+00	2.14E-04
4.24E+00	2.85E-04
4.26E+00	2.89E-04
4.28E+00	1.95E-04
4.30E+00	2.19E-04
4.32E+00	2.18E-04
4.34E+00	2.13E-04
4.37E+00	2.42E-04
4.39E+00	2.55E-04
4.41E+00	2.40E-04
4.43E+00	2.48E-04
4.45E+00	1.87E-04
4.47E+00	2.42E-04
4.49E+00	2.25E-04
4.51E+00	1.61E-04
4.53E+00	2.28E-04
4.55E+00	2.56E-04
4.57E+00	2.54E-04
4.59E+00	2.82E-04
4.61E+00	1.91E-04
4.63E+00	2.38E-04
4.65E+00	2.31E-04
4.67E+00	1.98E-04
4.69E+00	2.77E-04
4.71E+00	2.76E-04
4.73E+00	2.09E-04
4.75E+00	2.18E-04
4.77E+00	2.31E-04
4.79E+00	1.97E-04
4.81E+00	2.05E-04
4.83E+00	2.91E-04
4.85E+00	2.39E-04
4.87E+00	1.81E-04
4.89E+00	2.38E-04
4.91E+00	2.06E-04
4.93E+00	3.20E-04
4.95E+00	2.89E-04
4.97E+00	1.81E-04
4.99E+00	2.24E-04
5.01E+00	2.59E-04
5.03E+00	2.40E-04
5.05E+00	2.57E-04
5.07E+00	2.13E-04
5.09E+00	2.38E-04
5.11E+00	2.20E-04
5.13E+00	2.61E-04
5.15E+00	2.05E-04
5.17E+00	1.83E-04
5.19E+00	2.58E-04
5.21E+00	2.58E-04
5.23E+00	2.27E-04
5.25E+00	1.97E-04
5.27E+00	2.92E-04
5.29E+00	2.91E-04
5.31E+00	2.82E-04
5.33E+00	3.17E-04
5.35E+00	2.01E-04
5.37E+00	2.83E-04
5.39E+00	2.69E-04
5.41E+00	3.45E-04
5.43E+00	2.84E-04
5.45E+00	2.66E-04
5.47E+00	2.54E-04
5.49E+00	3.01E-04
5.51E+00	3.35E-04
5.53E+00	3.25E-04
5.55E+00	3.69E-04
5.57E+00	3.19E-04
5.59E+00	3.18E-04
5.61E+00	3.76E-04
5.63E+00	3.32E-04
5.65E+00	3.69E-04
5.67E+00	3.84E-04
5.69E+00	3.70E-04
5.71E+00	4.04E-04
5.73E+00	3.76E-04
5.75E+00	4.09E-04
5.78E+00	4.60E-04
5.79E+00	5.46E-04
5.82E+00	4.24E-04
5.83E+00	4.42E-04
5.85E+00	5.11E-04
5.88E+00	5.53E-04
5.89E+00	6.34E-04
5.92E+00	6.36E-04
5.93E+00	6.19E-04
5.96E+00	7.41E-04
5.97E+00	8.39E-04
6.00E+00	7.94E-04
6.01E+00	7.75E-04
6.03E+00	8.17E-04
6.05E+00	9.34E-04
6.07E+00	1.03E-03
6.09E+00	1.18E-03
6.12E+00	1.16E-03
6.14E+00	1.23E-03
6.16E+00	1.32E-03
6.18E+00	1.43E-03
6.20E+00	1.65E-03
6.22E+00	1.68E-03
6.24E+00	2.11E-03
6.26E+00	2.33E-03
6.28E+00	2.70E-03
6.30E+00	3.35E-03
6.32E+00	3.79E-03
6.34E+00	4.86E-03
6.36E+00	6.13E-03
6.38E+00	8.44E-03
6.40E+00	1.21E-02
6.42E+00	1.71E-02
6.44E+00	2.75E-02
6.46E+00	5.62E-02
6.48E+00	1.17E-01
6.50E+00	1.96E-01
6.52E+00	2.63E-01
6.54E+00	2.82E-01
6.56E+00	2.49E-01
6.58E+00	1.87E-01
6.60E+00	1.30E-01
6.62E+00	9.03E-02
6.64E+00	6.38E-02
6.66E+00	4.58E-02
6.68E+00	3.38E-02
6.70E+00	2.58E-02
6.72E+00	2.07E-02
6.74E+00	1.75E-02
6.76E+00	1.43E-02
6.78E+00	1.20E-02
6.80E+00	1.08E-02
6.82E+00	9.24E-03
6.84E+00	7.94E-03
6.86E+00	7.08E-03
6.88E+00	6.52E-03
6.90E+00	5.44E-03
6.92E+00	4.99E-03
6.94E+00	4.54E-03
6.96E+00	4.02E-03
6.98E+00	3.64E-03
7.00E+00	3.31E-03
7.02E+00	2.87E-03
7.04E+00	2.81E-03
7.06E+00	2.63E-03
7.08E+00	2.45E-03
7.10E+00	1.99E-03
7.12E+00	2.02E-03
7.14E+00	1.74E-03
7.16E+00	1.62E-03
7.18E+00	1.58E-03
7.20E+00	1.55E-03
7.22E+00	1.38E-03
7.24E+00	1.36E-03
7.26E+00	1.19E-03
7.28E+00	1.06E-03
7.30E+00	9.55E-04
7.32E+00	9.24E-04
7.34E+00	8.73E-04
7.36E+00	7.98E-04
7.38E+00	7.79E-04
7.40E+00	7.73E-04
7.42E+00	7.09E-04
7.44E+00	6.53E-04
7.46E+00	6.01E-04
7.48E+00	5.76E-04
7.50E+00	5.55E-04
7.52E+00	5.57E-04
7.54E+00	5.31E-04
7.56E+00	4.62E-04
7.58E+00	3.84E-04
7.60E+00	4.82E-04
7.62E+00	3.92E-04
7.64E+00	3.59E-04
7.66E+00	3.77E-04
7.68E+00	3.00E-04
7.70E+00	3.14E-04
7.72E+00	3.55E-04
7.74E+00	2.50E-04
7.76E+00	3.26E-04
7.78E+00	3.17E-04
7.80E+00	2.71E-04
7.82E+00	2.56E-04
7.85E+00	2.41E-04
7.87E+00	2.69E-04
7.89E+00	2.32E-04
7.91E+00	2.20E-04
7.93E+00	2.23E-04
7.95E+00	2.05E-04
7.97E+00	1.72E-04
7.99E+00	1.93E-04
8.01E+00	1.98E-04
8.03E+00	1.62E-04
8.04E+00	1.59E-04
8.07E+00	1.58E-04
8.08E+00	1.58E-04
8.11E+00	1.44E-04
8.12E+00	1.55E-04
8.15E+00	1.51E-04
8.16E+00	1.51E-04
8.19E+00	1.18E-04
8.21E+00	1.15E-04
8.23E+00	1.44E-04
8.25E+00	1.01E-04
8.27E+00	1.38E-04
8.29E+00	1.11E-04
8.31E+00	1.25E-04
8.33E+00	1.32E-04
8.35E+00	8.43E-05
8.37E+00	1.24E-04
8.39E+00	8.14E-05
8.41E+00	7.33E-05
8.43E+00	9.14E-05
8.45E+00	1.36E-04
8.47E+00	8.82E-05
8.49E+00	9.32E-05
8.51E+00	6.73E-05
8.53E+00	8.26E-05
8.55E+00	7.72E-05
8.57E+00	6.17E-05
8.59E+00	3.83E-05
8.61E+00	6.88E-05
8.63E+00	5.12E-05
8.65E+00	7.89E-05
8.67E+00	6.35E-05
8.69E+00	6.34E-05
8.71E+00	5.81E-05
8.73E+00	7.07E-05
8.75E+00	6.79E-05
8.77E+00	7.53E-05
8.79E+00	5.00E-05
8.81E+00	6.01E-05
8.83E+00	5.23E-05
8.85E+00	3.98E-05
8.87E+00	4.22E-05
8.89E+00	4.96E-05
8.91E+00	2.97E-05
8.93E+00	4.43E-05
8.95E+00	4.41E-05
8.97E+00	4.67E-05
8.99E+00	5.15E-05
9.01E+00	5.13E-05
9.03E+00	3.65E-05
9.05E+00	4.14E-05
9.07E+00	3.15E-05
9.09E+00	4.11E-05
9.11E+00	3.63E-05
9.13E+00	2.89E-05
9.15E+00	3.60E-05
9.17E+00	3.11E-05
9.19E+00	2.15E-05
9.21E+00	3.82E-05
9.23E+00	2.15E-05
9.25E+00	1.67E-05
9.27E+00	3.80E-05
9.29E+00	3.31E-05
9.31E+00	2.60E-05
9.33E+00	2.83E-05
9.35E+00	2.59E-05
9.37E+00	1.41E-05
9.39E+00	2.81E-05
9.41E+00	1.64E-05
9.43E+00	3.26E-05
9.45E+00	2.79E-05
9.47E+00	1.86E-05
9.49E+00	3.01E-05
9.51E+00	2.54E-05
9.53E+00	2.30E-05
9.55E+00	3.45E-05
9.58E+00	3.45E-05
9.60E+00	2.53E-05
9.62E+00	3.21E-05
9.64E+00	2.51E-05
9.66E+00	2.28E-05
9.68E+00	1.82E-05
9.70E+00	2.50E-05
9.72E+00	9.06E-06
9.74E+00	2.71E-05
9.76E+00	1.81E-05
9.78E+00	2.48E-05
9.80E+00	1.80E-05
9.82E+00	1.80E-05
9.84E+00	1.57E-05
9.86E+00	1.34E-05
9.88E+00	2.90E-05
9.90E+00	1.56E-05
9.92E+00	1.11E-05
9.94E+00	2.00E-05
9.96E+00	2.21E-05
9.98E+00	2.42E-05
1.00E+01	2.86E-05
1.00E+01	4.39E-06
1.00E+01	8.77E-06
1.01E+01	8.70E-06
1.01E+01	2.08E-05
1.01E+01	1.84E-05
1.02E+01	1.19E-05
1.02E+01	9.67E-06
1.03E+01	8.58E-06
1.03E+01	1.18E-05
1.03E+01	1.06E-05
1.04E+01	1.38E-05
1.04E+01	9.52E-06
1.05E+01	1.37E-05
1.05E+01	1.26E-05
1.05E+01	1.15E-05
1.06E+01	9.37E-06
1.06E+01	8.30E-06
1.07E+01	6.20E-06
1.07E+01	1.54E-05
1.07E+01	1.74E-05
1.08E+01	2.05E-05
1.08E+01	8.15E-06
1.09E+01	7.10E-06
1.09E+01	1.31E-05
1.09E+01	1.31E-05
1.10E+01	6.01E-06
1.10E+01	1.30E-05
1.11E+01	3.98E-06
1.11E+01	8.93E-06
1.11E+01	1.09E-05
1.12E+01	4.92E-06
1.12E+01	4.90E-06
1.13E+01	8.80E-06
1.13E+01	9.71E-06
1.13E+01	5.81E-06
1.14E+01	4.84E-06
1.14E+01	9.63E-06
1.15E+01	5.77E-06
1.15E+01	3.83E-06
1.15E+01	1.53E-05
1.16E+01	6.65E-06
1.16E+01	6.66E-06
1.17E+01	1.90E-06
1.17E+01	7.58E-06
1.17E+01	8.51E-06
1.18E+01	8.49E-06
1.18E+01	8.49E-06
1.19E+01	6.59E-06
1.19E+01	5.62E-06
1.19E+01	7.50E-06
1.20E+01	1.03E-05
1.20E+01	7.48E-06
1.21E+01	9.34E-06
1.21E+01	5.59E-06
1.21E+01	6.49E-06
1.22E+01	8.34E-06
1.22E+01	5.56E-06
1.23E+01	3.70E-06
1.23E+01	1.11E-05
1.24E+01	8.29E-06
1.24E+01	3.68E-06
1.24E+01	3.67E-06
1.25E+01	6.42E-06
1.25E+01	1.83E-06
1.26E+01	7.33E-06
1.26E+01	1.82E-06
1.26E+01	1.00E-05
1.27E+01	9.09E-06
1.27E+01	9.98E-06
1.28E+01	8.16E-06
1.28E+01	1.54E-05
1.28E+01	2.62E-05
1.29E+01	6.59E-05
1.29E+01	1.98E-04
1.30E+01	4.03E-04
1.30E+01	4.56E-04
1.30E+01	3.87E-04
1.31E+01	2.74E-04
1.31E+01	1.56E-04
1.32E+01	1.14E-04
1.32E+01	9.34E-05
1.32E+01	5.95E-05
1.33E+01	4.97E-05
1.33E+01	2.75E-05
1.34E+01	3.00E-05
1.34E+01	3.09E-05
1.34E+01	3.08E-05
1.35E+01	2.12E-05
1.35E+01	1.67E-05
1.36E+01	2.11E-05
1.36E+01	1.40E-05
1.36E+01	1.83E-05
1.37E+01	1.58E-05
1.37E+01	6.98E-06
1.38E+01	7.88E-06
1.38E+01	1.05E-05
1.38E+01	1.31E-05
1.39E+01	1.13E-05
1.39E+01	7.87E-06
1.40E+01	5.26E-06
1.40E+01	7.00E-06
1.40E+01	6.13E-06
1.41E+01	5.25E-06
1.41E+01	3.50E-06
1.42E+01	5.26E-06
1.42E+01	4.37E-06
1.42E+01	6.98E-06
1.43E+01	1.75E-06
1.43E+01	7.86E-06
1.44E+01	8.75E-06
1.44E+01	5.25E-06
1.44E+01	2.62E-06
1.45E+01	4.38E-06
1.45E+01	4.38E-06
1.46E+01	6.98E-06
1.46E+01	2.62E-06
1.46E+01	3.50E-06
1.47E+01	5.25E-06
1.47E+01	3.50E-06
1.48E+01	3.49E-06
1.48E+01	1.75E-06
1.48E+01	4.37E-06
1.49E+01	3.50E-06
1.49E+01	5.25E-06
1.50E+01	4.38E-06
1.50E+01	2.62E-06
1.50E+01	3.50E-06
1.51E+01	3.50E-06
1.51E+01	7.00E-06
1.52E+01	0.00E+00
1.52E+01	3.50E-06
1.52E+01	1.75E-06
1.53E+01	8.75E-07
1.53E+01	4.37E-06
1.54E+01	2.62E-06
1.54E+01	2.63E-06
1.54E+01	4.37E-06
1.55E+01	6.98E-06
1.55E+01	5.24E-06
1.56E+01	5.25E-06
1.56E+01	4.38E-06
1.57E+01	2.62E-06
1.57E+01	2.62E-06
1.57E+01	1.75E-06
1.58E+01	1.75E-06
1.58E+01	8.76E-07
1.59E+01	3.50E-06
1.59E+01	4.37E-06
1.59E+01	6.12E-06
1.60E+01	1.75E-06
1.60E+01	1.75E-06
1.61E+01	1.75E-06
1.61E+01	7.00E-06
1.62E+01	4.20E-06
1.63E+01	3.26E-06
1.63E+01	2.80E-06
1.64E+01	4.20E-06
1.65E+01	4.20E-06
1.66E+01	1.87E-06
1.67E+01	2.80E-06
1.67E+01	4.67E-06
1.68E+01	1.40E-06
1.69E+01	4.67E-06
1.70E+01	4.66E-07
1.71E+01	3.73E-06
1.71E+01	3.27E-06
1.72E+01	2.81E-06
1.73E+01	3.27E-06
1.74E+01	4.67E-06
1.75E+01	4.20E-06
1.75E+01	4.20E-06
1.76E+01	4.20E-06
1.77E+01	4.20E-06
1.78E+01	1.40E-06
1.79E+01	4.20E-06
1.79E+01	4.67E-06
1.80E+01	4.20E-06
1.81E+01	3.73E-06
1.82E+01	3.73E-06
1.83E+01	3.73E-06
1.83E+01	4.20E-06
1.84E+01	2.80E-06
1.85E+01	3.74E-06
1.86E+01	3.27E-06
1.87E+01	2.80E-06
1.87E+01	1.87E-06
1.88E+01	1.40E-06
1.89E+01	4.21E-06
1.90E+01	3.26E-06
1.91E+01	6.53E-06
1.92E+01	8.41E-06
1.92E+01	7.47E-06
1.93E+01	1.12E-05
1.94E+01	7.65E-05
1.95E+01	1.82E-04
1.96E+01	1.72E-04
1.96E+01	7.19E-05
1.97E+01	4.06E-05
1.98E+01	2.01E-05
1.99E+01	1.26E-05
2.00E+01	9.83E-06
2.00E+01	4.68E-06
2.01E+01	3.27E-06
2.02E+01	3.73E-06
2.03E+01	6.07E-06
2.04E+01	2.80E-06
2.04E+01	4.20E-06
2.05E+01	3.27E-06
2.06E+01	3.74E-06
2.07E+01	5.13E-06
2.08E+01	2.33E-06
2.08E+01	2.33E-06
2.09E+01	1.40E-06
2.10E+01	2.33E-06
2.11E+01	3.27E-06
2.12E+01	1.87E-06
2.12E+01	3.27E-06
2.13E+01	2.34E-06
2.14E+01	2.80E-06
2.15E+01	1.87E-06
2.16E+01	2.33E-06
2.16E+01	3.27E-06
2.17E+01	1.87E-06
2.18E+01	3.27E-06
2.19E+01	4.68E-06
2.20E+01	3.26E-06
2.20E+01	3.73E-06
2.21E+01	2.34E-06
2.22E+01	2.34E-06
2.23E+01	2.34E-06
2.24E+01	2.33E-06
2.25E+01	4.68E-06
2.25E+01	3.74E-06
2.26E+01	3.28E-06
2.27E+01	1.87E-06
2.28E+01	2.34E-06
2.29E+01	3.28E-06
2.29E+01	2.34E-06
2.30E+01	2.81E-06
2.31E+01	3.74E-06
2.32E+01	1.87E-06
2.33E+01	1.40E-06
2.33E+01	2.34E-06
2.34E+01	9.36E-07
2.35E+01	2.34E-06
2.36E+01	3.28E-06
2.37E+01	2.34E-06
2.37E+01	2.80E-06
2.38E+01	2.81E-06
2.39E+01	2.80E-06
2.40E+01	1.40E-06
2.41E+01	3.74E-06
2.41E+01	1.87E-06
2.42E+01	1.87E-06
2.43E+01	1.87E-06
2.44E+01	1.87E-06
2.45E+01	9.36E-07
2.45E+01	2.81E-06
2.46E+01	1.87E-06
2.47E+01	2.34E-06
2.48E+01	1.87E-06
2.49E+01	3.75E-06
2.49E+01	1.40E-06
2.50E+01	1.40E-06
2.51E+01	3.74E-06
2.52E+01	1.40E-06
2.53E+01	2.34E-06
2.53E+01	2.34E-06
2.54E+01	2.34E-06
2.55E+01	9.35E-07
2.56E+01	2.34E-06
2.57E+01	3.27E-06
2.58E+01	2.81E-06
2.58E+01	3.27E-06
2.59E+01	9.81E-06
2.60E+01	1.87E-05
2.61E+01	2.34E-05
2.62E+01	2.24E-05
2.62E+01	1.41E-05
2.63E+01	7.02E-06
2.64E+01	5.15E-06
2.65E+01	5.62E-06
2.66E+01	3.74E-06
2.66E+01	3.74E-06
2.67E+01	2.81E-06
2.68E+01	9.36E-07
2.69E+01	3.28E-06
2.70E+01	1.87E-06
2.70E+01	2.34E-06
2.71E+01	1.87E-06
2.72E+01	1.87E-06
2.73E+01	1.40E-06
2.74E+01	2.81E-06
2.74E+01	9.37E-07
2.75E+01	2.81E-06
2.76E+01	1.87E-06
2.77E+01	3.28E-06
2.78E+01	9.36E-07
2.78E+01	2.34E-06
2.79E+01	1.87E-06
2.80E+01	2.81E-06
2.81E+01	1.40E-06
2.82E+01	2.81E-06
2.82E+01	2.81E-06
2.83E+01	2.34E-06
2.84E+01	1.87E-06
2.85E+01	2.81E-06
2.86E+01	1.87E-06
2.86E+01	9.36E-07
2.87E+01	2.81E-06
2.88E+01	3.27E-06
2.89E+01	3.27E-06
2.90E+01	4.67E-06
2.91E+01	2.81E-06
2.91E+01	0.00E+00
2.92E+01	1.40E-06
2.93E+01	1.40E-06
2.94E+01	2.81E-06
2.95E+01	2.80E-06
2.95E+01	2.34E-06
2.96E+01	2.34E-06
2.97E+01	2.34E-06
2.98E+01	2.80E-06
2.99E+01	9.34E-07
2.99E+01	9.35E-07
3.00E+01	1.87E-06
3.01E+01	2.80E-06
3.02E+01	1.40E-06
3.03E+01	3.27E-06
3.03E+01	2.34E-06
3.04E+01	2.80E-06
3.05E+01	9.35E-07
3.06E+01	3.74E-06
3.07E+01	3.27E-06
3.07E+01	2.34E-06
3.08E+01	1.40E-06
3.09E+01	9.34E-07
3.10E+01	3.27E-06
3.11E+01	3.74E-06
3.11E+01	1.87E-06
3.12E+01	3.27E-06
3.13E+01	2.34E-06
3.14E+01	1.40E-06
3.15E+01	3.27E-06
3.15E+01	2.80E-06
3.16E+01	9.35E-07
3.17E+01	1.87E-06
3.18E+01	1.87E-06
3.19E+01	1.87E-06
3.19E+01	1.87E-06
3.20E+01	9.34E-07
3.21E+01	9.34E-07
3.22E+01	3.74E-06
3.23E+01	3.27E-06
3.24E+01	1.40E-06
3.24E+01	9.35E-07
3.25E+01	2.34E-06
3.26E+01	3.27E-06
3.27E+01	5.14E-06
3.28E+01	6.07E-06
3.28E+01	3.74E-06
3.29E+01	9.35E-07
3.30E+01	4.21E-06
3.31E+01	2.34E-06
3.32E+01	9.34E-07
3.32E+01	2.80E-06
3.33E+01	2.80E-06
3.34E+01	3.74E-06
3.35E+01	2.81E-06
3.36E+01	9.36E-07
3.36E+01	9.36E-07
3.37E+01	2.34E-06
3.38E+01	1.87E-06
3.39E+01	1.40E-06
3.40E+01	9.36E-07
3.40E+01	2.81E-06

